지역ID,교육청,구군,학교수_합계,학생수_합계_계,학생수_합계_여자,학급수_합계_계,교원수_합계_계,교실수_계,일반교실수,교과교실수,특별교실수,학교용지_합계,교지면적_계,체육장,교사면적_총계,교수학습공간,지원공간,관리행정공간,보건위생공간,공유면적,냉난방면적_총계,난방_계,냉방,비난방,일반전기_kWh,심야전기_kWh,전기_총사용량_kWh,상수도_톤,가스_m3,유류_L,탄류_kg,신재생에너지_kWh,학생1인당_전기사용량,학생1인당_수도사용량,학생1인당_가스사용량,학급당학생수,교원1인당학생수,학생1인당_교원수,학생1인당_학교용지,학생1인당_교지면적,학생1인당_교사면적,학생1인당_냉난방면적,면적당_전기사용량,냉난방면적당_전기사용량,교수학습공간비율,관리행정공간비율,공유면적비율,냉방면적비율,비난방면적비율,학생1인당_전기사용량_점수,면적당_전기사용량_점수,냉난방면적당_전기사용량_점수,학생1인당_교사면적_점수,학생1인당_학교용지_점수,학생1인당_냉난방면적_점수,교원1인당학생수_점수,학급당학생수_점수,에너지_비효율점수,공간_과잉점수,운영_구조점수,종합_비효율점수,교육자원_효율점수,비효율_위험등급,주요_비효율유형,AI_추천개선방향
전라남도교육청_신안군,전라남도교육청,신안군,6,458,208,34,97,72,36,13,19,583321,111062,51190,36191,5520,12353,2409,1578,5456,36191,30241,28471,5950,1553689,50078,1603767,25455,8086,1787,,,3501.674672,55.57860262,17.65502183,13.47058824,4.721649485,0.211790393,1273.626638,242.4934498,79.01965066,79.01965066,44.31397309,44.31397309,0.1525241082,0.06656351026,0.1507557127,0.7866872979,0.1644055152,64.91498932,23.4188286,23.4188286,67.40548141,100,67.40548141,82.28556638,84.06531972,37.25088217,78.27032094,83.17544305,60.54734181,39.45265819,높음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전라남도교육청_여수시,전라남도교육청,여수시,15,6681,3235,331,740,575,338,69,132,965644,371359,144432,170846,48962,53585,8345,8234,35256,170846,116385,113289,52868,8313259,32176,8345435,119346,122201,19832,,41720,1249.129621,17.86349349,18.29082473,20.18429003,9.028378378,0.110761862,144.5358479,55.58434366,25.57192037,25.57192037,48.84770495,48.84770495,0.28658558,0.0488451588,0.2063612844,0.6631059551,0.3094482751,13.92825962,35.82029701,35.82029701,11.47188147,10.08815347,11.47188147,4.335372209,11.99966594,28.52295121,11.0106388,8.167519074,18.46471143,81.53528857,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_영광군,전라남도교육청,영광군,6,1216,566,74,168,177,51,49,73,215418,153387,55627,65202,14401,17507,4168,4662,14424,65202,41127,44248,21697,3455627,60215,3515842,49467,46044,5885,,85876,2891.317434,40.68009868,37.86513158,16.43243243,7.238095238,0.1381578947,177.1529605,126.140625,53.62006579,53.62006579,53.922303,53.922303,0.2208674581,0.0639244195,0.221220208,0.6786294899,0.3327658661,51.0994523,49.70123865,49.70123865,40.82455438,12.7127212,40.82455438,36.73883243,52.27254057,50.16730986,31.45394332,44.5056865,41.83271974,58.16728026,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_영암군,전라남도교육청,영암군,6,1041,509,59,152,151,68,12,60,195007,168775,50818,52055,13030,13486,3618,3086,11799,52055,36390,36426,15665,2694582,,2694582,41676,10688,9434,,21299,2588.455331,40.03458213,10.26705091,17.6440678,6.848684211,0.1460134486,187.326609,162.1277618,50.00480307,50.00480307,51.76413409,51.76413409,0.2503121698,0.06950340985,0.2266641053,0.6997598694,0.3009317068,44.24411853,43.79783184,43.79783184,37.04114473,13.53135374,37.04114473,43.78702747,39.26670603,43.94659407,29.20454773,41.52686675,37.68681644,62.31318356,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_완도군,전라남도교육청,완도군,6,785,339,47,133,109,49,13,36,170844,127166,42725,50543,10429,11649,3263,2851,9139,50543,37772,36906,11457,2104963,110977,2215940,43255,8210,12696,,95520,2822.853503,55.10191083,10.45859873,16.70212766,5.902255639,0.1694267516,217.6356688,161.9949045,64.38598726,64.38598726,43.84266862,43.84266862,0.2063391568,0.06455889045,0.1808163346,0.7301901351,0.2266782739,49.5497599,22.12963293,22.12963293,52.09120202,15.97020175,52.09120202,60.91703327,49.37760072,31.26967526,40.0508686,55.14731699,38.36379885,61.63620115,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전라남도교육청_장성군,전라남도교육청,장성군,4,925,435,49,118,121,51,17,40,641789,119034,37321,43764,10433,12047,1750,2807,6712,43764,29376,32781,10621,2741130,32450,2773580,28782,81397,1879,,,2998.464865,31.11567568,87.99675676,18.87755102,7.838983051,0.1275675676,693.8259459,128.6854054,47.31243243,47.31243243,63.37583402,63.37583402,0.2383922859,0.03998720409,0.1533680651,0.7490403071,0.2426880541,53.52475211,75.56021529,75.56021529,34.22355114,54.28731621,34.22355114,25.86298609,26.02635404,68.2150609,40.91147283,25.94467006,50.95306705,49.04693295,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_장흥군,전라남도교육청,장흥군,4,539,237,34,89,104,42,14,37,147761,99816,39931,35940,7837,10220,2892,2100,6730,35940,19323,24514,7700,1345757,,1345757,17840,29572,6643,,266415,2496.766234,33.09833024,54.86456401,15.85294118,6.056179775,0.1651205937,274.1391466,185.187384,66.67903525,66.67903525,37.44454647,37.44454647,0.2180578742,0.08046744574,0.1872565387,0.6820812465,0.2142459655,42.16872064,4.628353153,4.628353153,54.49090035,20.51680913,54.49090035,58.13106354,58.49286692,17.14180898,43.16620328,58.31196523,33.72709014,66.27290986,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전라남도교육청_진도군,전라남도교육청,진도군,4,497,261,32,83,78,35,1,40,164470,114809,47727,32266,7390,10645,1078,1377,3683,32266,18125,26112,6000,1265341,13952,1279293,17858,7381,1600,,,2574.030181,35.93158954,14.85110664,15.53125,5.987951807,0.1670020121,330.9255533,231.0040241,64.92152918,64.92152918,39.64832951,39.64832951,0.2290336577,0.03340978119,0.1141449203,0.8092729189,0.1859542553,43.91760287,10.65653185,10.65653185,52.65165215,25.08618266,52.65165215,59.36596444,61.94593732,21.74355552,43.46316232,60.65595088,36.26825754,63.73174246,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전라남도교육청_함평군,전라남도교육청,함평군,4,793,399,45,109,102,35,15,46,262781,106010,23175,44736,7009,13445,2781,2063,12009,44736,12844,32446,16570,2553822,21031,2574853,43817,27642,,,206519,3246.977301,55.25472888,34.85750315,17.62222222,7.275229358,0.1374527112,331.3757881,133.6822194,56.41361917,56.41361917,57.55662107,57.55662107,0.1566747139,0.06216469957,0.2684415236,0.7252771817,0.3703952074,59.14987221,59.64247075,59.64247075,43.74803675,25.12241124,43.74803675,36.06671865,39.50119896,59.47827123,37.53949491,37.78395881,47.44861384,52.55138616,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_해남군,전라남도교육청,해남군,4,1108,533,67,146,152,71,11,64,110596,107298,49394,59131,12228,13795,2770,3395,15539,59131,19243,35851,35738,2884177,199783,3083960,65689,37551,,,199641,2783.357401,59.28610108,33.89079422,16.53731343,7.589041096,0.1317689531,99.81588448,96.83935018,53.36732852,53.36732852,52.15470734,52.15470734,0.2067950821,0.04684514045,0.2627893998,0.606297881,0.6043868698,48.65575909,44.86619716,44.86619716,40.56006223,6.489718051,40.56006223,30.38684269,51.14673574,46.12938447,29.20328083,40.76678922,38.55455373,61.44544627,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_화순군,전라남도교육청,화순군,4,1525,746,74,168,140,74,12,53,89354,79494,48436,46064,11649,12536,1832,2187,10198,46064,24043,30735,14227,2734155,,2734155,61298,15448,99500,,47036,1792.888525,40.19540984,10.12983607,20.60810811,9.077380952,0.1101639344,58.59278689,52.12721311,30.20590164,30.20590164,59.35557051,59.35557051,0.2528872873,0.03977075373,0.2213876346,0.6672238625,0.3088529003,26.23633231,64.56327669,64.56327669,16.32139057,3.172661352,16.32139057,3.448443811,7.450353533,51.78762856,11.93848083,5.449398672,28.89723499,71.10276501,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전북특별자치도교육청_고창군,전북특별자치도교육청,고창군,6,1530,549,87,200,193,90,35,61,324574,206854,59491,66431,18343,17271,4690,4157,10726,66431,43323,46925,21921,3378662,277363,3656025,54502,71912,16221,,19560,2389.558824,35.62222222,47.00130719,17.5862069,7.65,0.1307189542,212.1398693,135.1986928,43.41895425,43.41895425,55.03492345,55.03492345,0.276121088,0.07059956948,0.1614607638,0.7063720251,0.3299814845,39.74206318,52.74467568,52.74467568,30.14898614,15.52797689,30.14898614,29.28350916,39.88779164,48.41047152,25.27531639,34.5856504,37.0826863,62.9173137,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전북특별자치도교육청_군산시,전북특별자치도교육청,군산시,12,6847,3415,292,674,487,287,37,113,394665,347439,90653,166016,37561,44226,11486,8988,42826,166016,118765,109049,45871,8168324,66951,8235275,135773,263382,,,97640,1202.756682,19.82956039,38.46677377,23.44863014,10.15875371,0.0984372718,57.64057251,50.74324522,24.24653133,24.24653133,49.60530913,49.60530913,0.2262492772,0.06918610254,0.2579630879,0.6568583751,0.2763046935,12.87860047,37.89263048,37.89263048,10.08484819,3.096040495,10.08484819,15.03926473,20.46451457,29.55462047,7.755245628,17.75188965,19.06446091,80.93553909,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전북특별자치도교육청_김제시,전북특별자치도교육청,김제시,10,1910,896,108,287,298,123,42,78,388349,302741,109490,87051,29793,21267,4819,4824,15270,87051,65228,63890,21823,4133398,1,4133399,45938,78739,4050,,,2164.083246,24.0513089,41.22460733,17.68518519,6.655052265,0.1502617801,203.3240838,158.5031414,45.57643979,45.57643979,47.48249877,47.48249877,0.3422476479,0.05535835315,0.1754144122,0.7339375768,0.250692123,34.63838621,32.08594264,32.08594264,32.40681697,14.81860612,32.40681697,47.2916938,38.82534721,32.93675716,26.54408002,43.05852051,31.89795081,68.10204919,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전북특별자치도교육청_남원시,전북특별자치도교육청,남원시,9,1968,939,117,283,274,100,40,63,755918,276521,77825,82279,19645,23086,4756,4094,15312,82279,47347,48357,32271,4161436,127006,4288442,46802,32643,7068,,39420,2179.086382,23.78150407,16.58689024,16.82051282,6.954063604,0.143800813,384.1046748,140.5086382,41.80843496,41.80843496,52.12073555,52.12073555,0.2387608017,0.0578033277,0.1860985185,0.5877198313,0.3922142953,34.97798467,44.77327146,44.77327146,28.46356113,29.36529246,28.46356113,41.87969956,48.10684067,41.50817587,28.76413824,44.99327012,36.93332495,63.06667505,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전북특별자치도교육청_무주군,전북특별자치도교육청,무주군,5,540,281,32,98,63,30,10,20,754590,74360,24826,25713,5241,7362,1655,1009,3627,25713,19444,19314,6269,914861,94396,1009257,20774,14554,6663,,1,1868.994444,38.47037037,26.95185185,16.875,5.510204082,0.1814814815,1397.388889,137.7037037,47.61666667,47.61666667,39.25084588,39.25084588,0.203826858,0.06436432933,0.1410570529,0.7511375569,0.2438066348,27.95900239,9.569264028,9.569264028,34.5419354,100,34.5419354,68.01302091,47.52196896,15.69917681,56.36129027,57.76749494,38.27426991,61.72573009,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전북특별자치도교육청_부안군,전북특별자치도교육청,부안군,7,1028,502,60,173,130,63,13,43,305797,137401,51748,53010,15116,12769,3403,2310,7039,53010,36123,35994,16467,2422089,66106,2488195,36839,17677,250,,122676,2420.423152,35.83560311,17.19552529,17.13333333,5.942196532,0.1682879377,297.4678988,133.6585603,51.56614786,51.56614786,46.9382192,46.9382192,0.2851537446,0.06419543482,0.1327862667,0.6790039615,0.310639502,40.44068236,30.59713254,30.59713254,38.67510812,22.3939799,38.67510812,60.19411794,44.748989,33.87831582,33.24806538,52.47155347,36.41520129,63.58479871,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전북특별자치도교육청_순창군,전북특별자치도교육청,순창군,3,601,281,32,84,67,35,7,22,338183,116687,29173,27532,6601,6562,1521,1235,4326,27532,15186,14634,12346,1134371,,1134371,17064,32168,3110,,16973,1887.472546,28.39267887,53.52412646,18.78125,7.154761905,0.1397670549,562.7004992,194.1547421,45.81031614,45.81031614,41.2019105,41.2019105,0.2397573732,0.05524480604,0.1571262531,0.5315269505,0.4484236525,28.37725727,14.90616244,14.90616244,32.65157098,43.73617942,32.65157098,38.24713483,27.06006036,19.39652738,36.34644046,32.6535976,28.16505314,71.83494686,낮음,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
전북특별자치도교육청_완주군,전북특별자치도교육청,완주군,8,1780,848,99,249,369,104,15,214,256837,246561,79617,102300,23658,34213,6165,5662,19733,102300,59938,66534,28787,4383162,11178,4394340,55091,113637,61497,,184874,2468.730337,30.95,63.84101124,17.97979798,7.148594378,0.1398876404,144.2904494,138.5174157,57.47191011,57.47191011,42.95542522,42.95542522,0.2312609971,0.06026392962,0.1928934506,0.6503812317,0.2813978495,41.53412348,19.70268724,19.70268724,44.85554911,10.06840724,44.85554911,38.35876478,35.6629393,26.97983266,33.25983516,37.01085204,30.99648657,69.00351343,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전북특별자치도교육청_익산시,전북특별자치도교육청,익산시,18,7844,3754,369,866,779,380,91,265,519220,497840,167064,261793,69664,69697,19105,11810,60747,261793,181035,185726,61065,12191384,484441,12675825,209943,368146,31084,,758233,1615.989929,26.76478837,46.93345232,21.25745257,9.057736721,0.1104028557,66.19326874,63.46761856,33.37493626,33.37493626,48.41926637,48.41926637,0.2661033717,0.07297750513,0.2320421096,0.7094383731,0.2332568098,22.23220334,34.64835572,34.64835572,19.63781792,3.784241528,19.63781792,3.803997114,0.4802147138,30.50963826,14.35329246,2.142105914,19.79197009,80.20802991,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전북특별자치도교육청_임실군,전북특별자치도교육청,임실군,3,381,159,20,59,45,20,4,14,64582,63607,18575,20096,4763,4567,2242,1259,2014,20096,14732,16205,2378,983951,,983951,13836,4690,60,,,2582.548556,36.31496063,12.30971129,19.05,6.457627119,0.154855643,169.5065617,166.9475066,52.74540682,52.74540682,48.96252986,48.96252986,0.2370123408,0.1115644904,0.100218949,0.806379379,0.1183320064,44.1104177,36.13438648,36.13438648,39.90921477,12.09744627,39.90921477,50.86501566,24.17526669,38.79306356,30.63862527,37.52014117,35.34034988,64.65965012,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전북특별자치도교육청_장수군,전북특별자치도교육청,장수군,5,452,217,27,85,56,28,6,16,189829,109073,24457,34830,6142,13720,2594,1420,4626,34830,18444,15947,16386,1302839,,1302839,21365,6583,1600,,21195,2882.387168,47.26769912,14.56415929,16.74074074,5.317647059,0.1880530973,419.9756637,241.3119469,77.05752212,77.05752212,37.40565604,37.40565604,0.1763422337,0.07447602641,0.1328165375,0.4578524261,0.470456503,50.89731425,4.521973163,4.521973163,65.3520937,32.25168652,65.3520937,71.49823154,48.96312342,19.98042019,54.31862464,60.23067748,39.75324057,60.24675943,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전북특별자치도교육청_전주시,전북특별자치도교육청,전주시,29,20083,9694,821,1838,1500,864,179,312,1353189,1141510,305342,473636,122775,142332,30543,23333,104085,473636,325177,341517,118270,23768551,494697,24263248,277964,612630,29481,,245352,1208.148583,13.84076084,30.50490465,24.46163216,10.9265506,0.09152019121,67.37982373,56.8396156,23.5839267,23.5839267,51.22762628,51.22762628,0.2592180493,0.06448622993,0.2197573664,0.7210537206,0.2497065257,13.00064705,42.33028041,42.33028041,9.391425635,3.879718831,9.391425635,28.93610339,31.33819573,32.55373596,7.554190033,30.13714956,22.19142963,77.80857037,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전북특별자치도교육청_정읍시,전북특별자치도교육청,정읍시,13,2698,1276,151,369,372,175,44,116,1066035,428121,155548,134103,31071,41633,10336,7984,27292,134103,85102,83487,47857,5385414,314691,5700105,71728,57069,21710,,13413,2112.714974,26.58561898,21.15233506,17.86754967,7.311653117,0.1367679763,395.1204596,158.6808747,49.704596,49.704596,42.50542493,42.50542493,0.2316950404,0.07707508408,0.2035152085,0.6225587794,0.3568674825,33.47565687,18.47176656,18.47176656,36.72697494,30.25168831,36.72697494,35.40746214,36.86782569,23.47306333,34.56854606,36.13764392,29.81094351,70.18905649,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전북특별자치도교육청_진안군,전북특별자치도교육청,진안군,5,529,176,32,89,91,29,14,21,66543,64449,21619,26259,7953,6775,1469,1335,4458,26259,20281,19752,5978,1403165,7182,1410347,19082,16814,8890,,63464,2666.062382,36.07183365,31.78449905,16.53125,5.943820225,0.168241966,125.7901701,121.831758,49.6389414,49.6389414,53.70909022,53.70909022,0.3028675883,0.0559427244,0.1697703644,0.752199246,0.2276552801,46.00076695,49.11802119,49.11802119,36.65826672,8.579764245,36.65826672,60.1647297,51.21182133,48.07893644,27.2987659,55.68827551,40.90826909,59.09173091,보통,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
제주특별자치도교육청_서귀포시,제주특별자치도교육청,서귀포시,10,4247,2031,183,477,345,185,47,110,727852,374909,116831,118939,29967,36932,8952,6541,27129,118939,70542,75378,45376,4662749,366,4663115,70696,27704,32655,,681922,1097.978573,16.64610313,6.523192842,23.20765027,8.903563941,0.112314575,171.3802684,88.27619496,28.00541559,28.00541559,39.2059375,39.2059375,0.2519526816,0.07526547222,0.2280917109,0.6337534366,0.3815064865,10.50693065,9.446422658,9.446422658,14.01855927,12.24821591,14.01855927,6.594467185,17.87780876,9.799925322,13.42844481,12.23613797,11.61676502,88.38323498,매우 낮음,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
제주특별자치도교육청_제주시,제주특별자치도교육청,제주시,20,14464,7040,548,1301,901,535,82,206,1917060,943010,253686,280242,71879,89746,19887,15862,66355,280242,151507,176497,100024,13232837,13552,13246389,207637,69246,137763,,823111,915.8178236,14.35543418,4.787472345,26.39416058,11.11760184,0.08994745575,132.5400996,65.19704093,19.37513827,19.37513827,47.26767936,47.26767936,0.2564890345,0.07096366712,0.2367774994,0.6298020996,0.3569200905,6.383691964,31.49833047,31.49833047,4.986885217,9.122903891,4.986885217,32.39406002,52.08218003,23.1267843,6.365558109,42.23812003,19.28899418,80.71100582,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_계룡시,충청남도교육청,계룡시,2,1395,704,53,128,81,52,10,15,49456,49456,16163,23094,6424,6506,1476,1291,6447,23094,23004,18737,90,927699,,927699,14212,41612,,,45326,665.0172043,10.18781362,29.82939068,26.32075472,10.8984375,0.0917562724,35.45232975,35.45232975,16.55483871,16.55483871,40.17056378,40.17056378,0.2781674894,0.0639127046,0.2791634191,0.8113362778,0.003897116134,0.706778477,12.08503976,12.08503976,2.035412691,1.31064193,2.035412691,28.42726674,51.29423294,8.292285996,1.793822437,39.86074984,10.42817015,89.57182985,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_공주시,충청남도교육청,공주시,10,3292,1324,175,440,386,200,21,133,814826,355434,96056,151116,36367,33018,8792,7011,28190,151116,96376,113399,31629,9047421,88400,9135821,147589,211769,69230,,113546,2775.158262,44.83262454,64.32837181,18.81142857,7.481818182,0.1336573512,247.5170109,107.9690158,45.90400972,45.90400972,60.45568305,60.45568305,0.2406561847,0.05818047063,0.1865454353,0.7504102808,0.2093027873,48.47017024,67.57249985,67.57249985,32.74962227,18.37463305,32.74962227,32.32753763,26.73612007,61.20505665,27.9579592,29.53182885,43.1552335,56.8447665,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청남도교육청_금산군,충청남도교육청,금산군,4,1011,470,54,142,134,64,34,32,164425,111625,55645,44140,11928,9697,2968,1763,12385,44140,36969,33250,7171,2045869,,2045869,30191,46855,740,,120839,2023.609298,29.86251236,46.34520277,18.72222222,7.11971831,0.1404549951,162.636004,110.4104847,43.65974283,43.65974283,46.3495469,46.3495469,0.2702310829,0.0672405981,0.2805845039,0.7532850023,0.1624603534,31.45873516,28.98689152,28.98689152,30.40097387,11.54460015,30.40097387,38.88141089,27.69367137,29.8108394,24.11551596,33.28754113,28.05421529,71.94578471,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_논산시,충청남도교육청,논산시,13,3557,1598,201,514,464,204,45,141,476904,394669,159357,170732,41335,47993,10297,8504,30230,170732,111087,135119,29598,10000537,13,10000550,141361,98630,10895,,27984,2811.512511,39.74163621,27.72842283,17.69651741,6.920233463,0.1445037953,134.0747821,110.9555805,47.99887546,47.99887546,58.57454959,58.57454959,0.242104585,0.06031089661,0.177061125,0.791409929,0.1733594171,49.29305466,62.42688958,62.42688958,34.94192083,9.246393618,34.94192083,42.49201256,38.70370577,58.04894461,26.37674509,40.59785916,42.76240199,57.23759801,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청남도교육청_당진시,충청남도교육청,당진시,8,4386,2083,171,380,270,162,34,56,449487,290438,101273,84314,21005,22319,6450,4365,15572,84314,63033,61289,11536,5317561,43751,5361312,133416,105098,542,,82893,1222.369357,30.41860465,23.9621523,25.64912281,11.54210526,0.08663930689,102.4822161,66.21933425,19.22343821,19.22343821,63.58744692,63.58744692,0.2491282587,0.07649975093,0.1846905615,0.7269136798,0.1368218801,13.32253661,76.13905648,76.13905648,4.828129541,6.704267026,4.828129541,40.07741431,44.08485812,55.20021653,5.453508703,42.08113621,33.33367135,66.66632865,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
충청남도교육청_보령시,충청남도교육청,보령시,6,1745,832,95,232,226,106,22,57,354717,225043,59830,73354,22334,18675,4588,4351,10865,73354,69625,62539,252,2877595,1,2877596,61906,34696,3296,,162432,1649.052149,35.47621777,19.88309456,18.36842105,7.521551724,0.1329512894,203.2762178,128.9644699,42.03667622,42.03667622,39.22889004,39.22889004,0.3044687406,0.06254600976,0.1481173487,0.8525642773,0.003435395479,22.98057216,9.509206528,9.509206528,28.70241795,14.81475454,28.70241795,31.60837526,31.49141416,13.99966174,24.07319682,31.54989471,20.66161072,79.33838928,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_부여군,충청남도교육청,부여군,5,1030,406,63,171,160,68,14,76,254873,147597,42078,46756,12086,13105,3321,2260,10039,46756,35274,41546,5907,2406189,,2406189,33393,13144,11954,,33299,2336.105825,32.42038835,12.76116505,16.34920635,6.023391813,0.1660194175,247.4495146,143.2980583,45.39417476,45.39417476,51.46267859,51.46267859,0.2584908889,0.07102831722,0.2147104115,0.8885704509,0.1263367268,38.53214573,42.97323722,42.97323722,32.21607474,18.36920189,32.21607474,58.72451349,53.165899,41.49287339,27.60045046,55.94520624,38.10375414,61.89624586,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
충청남도교육청_서산시,충청남도교육청,서산시,8,4599,2059,182,420,306,178,28,81,415278,324628,114179,98041,29080,25290,6960,4565,20670,98041,65844,73646,22329,5010511,22836,5033347,67770,91484,4350,,,1094.443792,14.73581213,19.89215047,25.26923077,10.95,0.09132420091,90.29745597,70.58664927,21.31789519,21.31789519,51.33920503,51.33920503,0.2966106017,0.07099070797,0.2108301629,0.7511755286,0.2277516549,10.4269203,42.63549042,42.63549042,7.020000333,5.72380843,7.020000333,29.36052885,40.00705292,31.89930038,6.587936366,34.68379089,22.19242835,77.80757165,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
